get account and get storage capacity,4065,203231,0,32514,6099,77221,14226,0,0,10160,0,1688801,2,16256,2,18296,22355,0,1,4064,1015,0,2,4064,60969,12195,2030,1,2153031,12192,14226,58937,77230,8121,103652,191031,9137,0,45028038,6099,4060,4866281,0,20304,18299,0,20317,6090,0,1015,4060,0,0,0,12192,46740,245909,40646,4064,0,1664391,8121,0,7106,42684,14226,2035,20319,0,4060,9194981,138195,40654,30474,0,10160,0,64968,1015,77229,4064,42683,930788,0,0,1015,2039,0,81200,1038527,42679,3047,1263154452,295715560
get signer vault,2517,231,0,34,9,81,16,0,0,10,0,1875,2,16,2,26,26,0,1,5,2510,0,2,4,69,14,0,1,2167,13,16,67,90,2,121,212,5022,0,84467,9,0,5464,0,10044,29,0,17,1,0,2510,2510,0,1,0,12,50,279,46,4,0,1826,7531,0,5021,54,16,5,2529,0,0,10282,156,55,2534,0,10,0,160648,0,89,4,53,1052,0,0,0,9,0,24,1205,49,2512,21849434,20938600
address,25230,231,0,34,9,81,16,0,0,10,0,1875,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,1,2246,12,16,66,90,25226,120,212,2,0,46268,9,0,5445,0,4,29,0,17,0,0,0,0,0,0,0,12,50,277,46,4,0,1821,1,0,50451,54,16,5,25244,0,0,10247,156,55,24,0,10,0,1614408,0,89,4,53,1046,0,0,0,10,0,0,1195,49,2,83913421,17876408
bitwise + dict,17430,231,0,34,9,81,16,0,0,10,0,1900,2,16,2,26,27,0,1,4,0,10002,2,4,68,14,0,2,2246,12,16,66,90,1,120,215,2,0,46381,9,0,5502,0,4,31,0,17,0,0,0,0,5001,0,0,12,53,281,46,4,0,1837,1,0,39851,55,16,5,17443,0,0,10355,158,58,24,1,10,0,1115152,0,89,6,53,1054,0,0,0,14,1,298152,1208,49,2,60743015,46259504
reference tx + create new account,95096,24437,0,3872,731,9391,1802,152,0,1492,380,206861,2,1840,40,2192,2952,0,1,650,0,0,2,574,8429,1876,0,2,247498,1836,1650,8161,9552,39,14028,23923,40,0,5286047,731,0,609298,0,156,2349,0,17,0,0,0,0,0,38,0,1380,5790,32166,4872,460,76,206118,1,0,95092,5831,1878,385,57,152,0,1147536,17407,5301,138,190,1226,0,6085776,0,9551,498,5449,118168,0,0,0,278,38,0,133861,5065,2,453449074,87483472
ephemeral ref + copy array from storage,57656,231,1,34,9,81,16,1,1,10,0,1924,2,16,3,26,30,0,1,5,1251,0,2,4,69,14,0,3,2792,13,16,67,90,1,123,215,2,0,53285,9,0,5579,0,4,33,0,17,0,18765,0,48891,0,1,3753,12,55,292,46,4,0,1860,1,0,213080,56,16,5,101554,0,0,10503,159,63,1275,0,10,48891,3969712,0,89,5,53,1076,0,0,0,16,0,391136,1231,49,1253,230657557,106136696
transfer tokens + address,13470,231,0,34,9,81,16,0,0,10,0,1903,2,16,2,26,28,0,1,6,8540,0,3418,5,73,5139,2,2,2287,14,16,72,90,7491,126,214,12813,0,136154,9,856,5573,0,20501,31,0,17,6,0,1708,1710,0,2,0,12,52,289,46,4,0,1856,6835,0,32904,55,17,5,27999,0,856,10482,158,59,6002,0,11,2562,533648,854,89,4,53,1075,0,1708,1708,13,0,54712,1241,49,1712,55571773,92741080
get signer receiver + ephemeral ref,75650,231,0,34,9,81,16,0,1,10,0,1901,2,16,2,26,28,0,1,6,7837,0,2,5,70,14,2,2,2167,13,16,69,90,6,123,214,31350,0,188240,9,7839,5533,0,62700,31,0,17,5,0,7837,75644,0,1,0,12,52,284,46,4,0,1845,15677,0,310407,55,16,5,143466,0,7839,10408,158,59,15698,0,10,67805,4841104,7837,89,5,53,1064,0,0,0,13,0,542480,1223,49,7841,334256079,209410896
emit event + get signer receiver,27949,231,0,34,9,81,16,0,0,10,0,1891,2,16,2,26,26,0,1,5,9907,0,18036,5,70,15,2,2,2167,13,16,70,90,8,124,212,57666,0,225518,9,9909,5517,0,79266,31,0,17,6,0,9907,9909,0,1,0,12,52,284,46,4,0,1838,19817,0,67571,55,16,5,27960,0,9909,10373,156,57,19841,0,10,0,1788240,9907,89,4,53,1061,0,0,18034,12,0,56,1221,49,9911,191874300,126479992
convert int to string and concatenate it + address,84213,231,0,35,9,81,16,0,0,10,0,1890,2,16,2,26,26,0,1,4,0,0,2,4,69,15,0,2,545129,12,16,68,90,40919,122,212,2,0,46347,9,0,5489,0,4,31,0,17,0,0,0,0,0,0,0,12,52,282,46,4,0,1833,1,0,168416,55,16,5,40937,0,0,10328,156,57,86602,0,10,0,5735576,0,89,4,53,1055,0,0,0,13,0,0,1207,49,2,370644633,79349752
ephemeral ref + create new account,76539,7238,0,1145,218,2776,533,44,1,439,110,61234,2,544,13,653,875,0,1,192,0,0,2,169,2489,553,0,2,73160,540,489,2410,2829,12,4146,7077,13,0,1563155,218,0,180293,0,48,702,0,17,0,0,0,76522,0,11,0,408,1713,9514,1443,136,22,60975,1,0,306101,1727,555,115,153074,44,0,339557,5151,1577,57,55,362,76522,4898128,0,2828,148,1615,34959,0,0,0,90,11,612176,39609,1501,2,305569579,150631416
create new account and deploy contract,236,46508,0,7428,1472,17637,3250,0,0,2320,0,386032,2,3712,2,4184,5108,0,1,928,0,0,2,928,13931,2787,0,1,482354,2784,3250,13467,17646,155,23685,43639,387,0,10106006,1472,0,1112659,0,1159,4187,0,17,77,8162,0,0,0,0,231,2784,10676,56185,9363,928,0,380516,1,0,155,9756,3250,467,173,0,0,2102318,31571,9295,948,0,2320,0,4936,0,17645,928,9755,212959,0,0,0,471,0,2849,237597,9751,79,288370050,48725072
add key to account + add and remove key to/from account,2454,231,0,36,9,81,16,0,0,10,0,1887,2,16,2,26,25,0,1,4,0,0,2,4,71,17,0,2,2544,12,16,71,90,1,125,211,2,0,46400,9,0,5502,0,4,31,0,17,0,468333,0,0,0,0,6375,12,52,284,46,4,0,1836,1,0,3929,55,16,5,19,0,0,10347,155,56,2472,0,10,0,168520,0,89,4,53,1058,0,0,0,13,0,178704,1214,49,2,491317293,199386488
load and save empty string on signers address + mint NFT,4844,231,1,35,9,81,16,0,0,10,0,1890,2,16,2,26,25,0,1,4,1628,0,11254,4,71,17,0,2,2290,14,16,69,90,4,123,212,12836,0,156455,9,0,5512,0,28882,31,0,17,2,5178431,0,0,0,0,3208,12,52,286,46,4,0,1839,3210,0,30598,55,16,5,16059,0,0,10369,156,56,6491,0,10,0,360848,0,89,4,53,1061,0,0,3208,12,0,77008,1217,49,3258,5357574627,126840152
load and save empty string on signers address,55279,231,0,35,9,81,16,0,0,10,0,1875,2,16,2,26,25,0,1,4,55272,0,55274,4,71,16,0,1,2290,14,16,68,90,1,122,212,2,0,1041681,9,0,5474,0,4,29,0,17,0,0,0,0,0,0,0,12,50,281,46,4,0,1829,1,0,276361,54,16,5,19,0,0,10298,156,54,110568,0,10,0,3537416,0,89,4,53,1055,0,0,0,9,0,0,1208,49,110546,199324147,226145984
get signer address,130925,231,0,34,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,2,4,68,15,0,1,2166,12,16,66,90,1,121,211,2,0,46258,9,0,5439,0,4,29,0,17,0,0,0,0,0,0,0,12,50,278,46,4,0,1819,1,0,130921,54,16,5,19,0,0,10235,155,54,24,0,10,0,8378888,0,89,4,53,1046,0,0,0,9,0,0,1194,49,2,422353610,147243240
transfer tokens,24766,231,0,34,9,81,16,0,0,10,0,1884,2,16,2,26,27,0,1,6,35370,0,14150,5,73,21237,2,1,2287,14,16,72,90,7,126,213,53058,0,415101,9,3539,5533,0,84893,29,0,17,6,0,7074,7076,0,2,0,12,50,285,46,4,0,1844,28299,0,74278,54,17,5,84907,0,3539,10404,157,56,24783,0,11,10611,226376,3537,89,4,53,1069,0,7074,7074,9,0,226424,1233,49,7078,124410678,393905416
,6,1,0,0,1,2,0,0,0,0,0,16,0,0,2,0,0,0,1,0,0,0,3,0,3,2,0,0,505,2,0,2,3,1,2,3,2,0,1549,1,0,85,0,4,0,0,2,0,15,0,0,0,0,3,0,0,5,0,0,0,19,1,0,13,2,0,0,5,0,0,144,3,0,5,0,0,0,0,0,2,0,2,20,1,0,0,0,0,0,31,2,4,112511,2112952
path,38006,231,0,34,9,81,16,0,0,10,0,1875,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,1,2166,13,16,66,90,1,120,212,2,0,198284,9,0,5448,0,4,29,0,17,0,0,0,0,0,0,0,12,50,277,46,4,0,1822,1,0,76003,54,16,5,38020,0,0,10253,156,55,24,0,10,0,2432072,0,89,4,53,1048,0,0,0,9,0,0,1197,49,38003,126795387,53194120
get account and get storage capacity,3453,172631,0,27618,5181,65593,12084,0,0,8630,0,1434515,2,13808,2,15542,18989,0,1,3452,862,0,2,3452,51789,10359,1724,1,1828824,10356,12084,50063,65602,6897,88046,162267,7760,0,38247536,5181,3448,4133564,0,17244,15545,0,17257,5172,0,862,3448,0,0,0,10356,39702,208883,34526,3452,0,1413777,6897,0,6035,36258,12084,1729,17259,0,3448,7810484,117387,34534,25884,0,8630,0,55176,862,65601,3452,36257,790640,0,0,862,1733,0,68960,882161,36253,2588,1072947903,222592456
call empty contract function,6567,231,0,34,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,6564,4,68,15,0,1,2166,12,16,67,90,3,121,211,4,0,46316,9,0,5443,0,10,29,0,17,1,0,0,0,0,0,0,12,50,278,46,4,0,1819,1,0,6563,54,16,5,6581,0,0,10240,155,54,27,0,10,0,419976,0,89,4,53,1046,0,0,6562,9,0,16,1196,49,2,22714703,24734432
get account and get storage used + float,26217,231,0,34,9,81,16,0,0,10,0,1891,2,16,2,26,26,0,1,4,0,0,2,4,69,15,0,2,2166,12,16,67,90,1,122,211,5506,0,46364,9,0,5487,0,11012,31,0,17,0,0,0,0,0,0,0,12,53,283,46,4,0,1833,1,0,52424,55,16,5,20726,0,0,10326,155,57,5528,0,12,0,1677520,0,89,4,53,1053,0,0,0,12,0,541000,1205,49,2,103306509,96678312
function + convert int to string and concatenate it,24186,231,0,35,9,81,16,0,0,10,0,1890,2,16,2,26,26,0,1,4,0,0,2,4,69,15,0,2,108963,12,16,68,91,1,122,212,2,1,46338,9,0,5493,0,4,31,0,14481,0,0,0,0,0,0,0,12,52,282,46,4,0,1832,1,14464,33898,56,16,5,14483,0,0,10332,156,57,19456,0,10,0,1625264,0,89,4,54,1055,0,0,0,12,0,0,1210,49,2,100824957,73166016
float + convert int to string,103609,231,0,34,9,81,16,0,0,10,0,1891,2,16,2,26,26,0,1,4,0,0,2,4,68,15,0,2,406475,12,16,67,90,1,121,211,2,0,46308,9,0,5483,0,4,31,0,17,0,0,0,0,0,0,0,12,53,282,46,4,0,1831,1,0,138834,55,16,5,35248,0,0,10319,155,57,68398,0,12,0,7177600,0,89,4,53,1052,0,0,0,12,0,845496,1204,49,2,428135095,384734528
load and save long string on signers address + add key to account,12762,231,0,36,9,81,16,0,0,10,0,1890,2,16,2,26,25,0,1,4,12036,0,12038,4,72,17,0,2,2479,14,16,70,90,1,124,212,2,0,263522,9,0,5518,0,4,31,0,17,0,104828,0,0,0,0,1436,12,52,286,46,4,0,1841,1,0,60900,55,16,5,19,0,0,10379,156,56,24814,0,10,0,816272,0,89,4,53,1063,0,0,0,12,0,52414,1220,49,24074,154667954,100995104
function,10006,231,0,34,9,81,16,0,0,10,0,1875,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,1,2166,12,16,66,91,1,120,212,2,1,46260,9,0,5449,0,4,29,0,10018,0,0,0,0,0,0,0,12,50,277,46,4,0,1820,1,10001,10002,55,16,5,10020,0,0,10251,156,55,24,0,10,0,640072,0,89,4,54,1046,0,0,0,9,0,0,1198,49,2,35029269,23043824
bool,10445,231,0,34,9,81,16,0,0,10,0,1876,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,1,2246,12,16,66,90,1,120,211,2,0,46268,9,0,5446,0,4,29,0,17,0,0,0,0,0,0,0,12,51,277,46,4,0,1821,1,0,10441,54,16,5,5239,2,0,10249,155,55,24,0,10,0,334088,0,89,4,53,1045,0,0,0,9,0,0,1195,49,2,18291831,7625520
load and save empty string on signers address + bool,13376,231,0,35,9,81,16,0,0,10,0,1895,2,16,2,26,26,0,1,4,12712,0,12714,4,71,16,0,2,2170,14,16,68,90,1,122,212,2,0,275687,9,0,5515,0,4,31,0,17,0,0,0,0,0,0,0,12,53,285,46,4,0,1841,1,0,64218,55,16,5,347,2,0,10378,156,57,25448,0,10,0,834576,0,89,4,53,1060,0,0,0,12,0,0,1216,49,25426,47929151,56867920
get account and get balance + create new account,413,96418,0,15285,2878,37076,7113,604,0,5899,1510,816384,2,7264,153,8633,11653,0,1,2571,128,0,2,2269,33290,7414,256,2,976848,7260,6509,32231,37689,1176,55388,94435,1049,0,20988271,2878,384,2405008,0,2528,9242,0,6033,768,0,128,384,0,151,0,5448,22853,126975,19223,1816,302,813610,769,0,665,23007,7415,1515,4394,604,384,4529436,68709,20895,6493,755,4842,0,9680,128,37688,1967,21495,466438,0,0,128,1069,151,9216,528348,19981,386,587768840,38152336
character + float,64420,231,0,35,9,81,16,1,0,10,0,1895,2,16,2,26,27,0,1,4,0,0,2,4,68,14,0,2,2250,12,16,66,90,1,120,212,2,0,46353,9,0,5490,0,4,31,13485,17,0,0,0,0,0,0,0,12,53,281,46,4,0,1834,1,0,142315,55,16,5,64433,0,0,10333,156,58,24,0,12,0,4122512,0,89,4,53,1051,0,0,0,13,0,1222296,1205,49,2,220373249,159086600
transfer tokens,24059,231,0,34,9,81,16,0,0,10,0,1884,2,16,2,26,27,0,1,6,34360,0,13746,5,73,20631,2,1,2167,14,16,72,90,7,126,213,51543,0,404597,9,3438,5533,0,82469,29,0,17,6,0,6872,6874,0,2,0,12,50,285,46,4,0,1844,27491,0,72157,54,17,5,82483,0,3438,10404,157,56,24076,0,11,10308,219912,3436,89,4,53,1069,0,6872,6872,9,0,219960,1233,49,6876,120880126,374586016
get account and get available balance + character,8302,132031,0,21123,3963,50165,9242,1,0,6600,0,1097148,2,10560,2,11888,14524,0,1,2640,659,0,2,2640,39609,7923,1318,2,1398671,7920,9242,38289,50174,5273,67340,124104,5274,0,29247306,3963,1977,3161441,0,11866,11893,5001,13197,3954,0,659,1977,0,0,0,7920,30366,159761,26406,2640,0,1081276,3955,0,26867,27733,9242,1323,25449,0,1977,5973621,89780,26417,20453,0,6600,0,372800,659,50173,2640,27731,604698,0,0,1977,1331,0,126528,674705,27727,1979,836706776,331731600
dict,40569,231,0,34,9,81,16,0,0,10,0,1876,2,16,2,26,26,0,1,4,0,81128,2,4,68,14,0,1,2166,12,16,66,90,1,120,213,2,0,46272,9,0,5453,0,4,29,0,17,0,0,0,0,40564,0,0,12,50,277,46,4,0,1821,1,0,121693,54,16,5,40583,0,0,10259,156,55,24,1,10,0,2596104,0,89,4,53,1047,0,0,0,9,1,0,1200,49,2,137165153,184135144
address + copy array from storage,78819,231,1,34,9,81,16,1,0,10,0,1918,2,16,3,26,29,0,1,4,3064,0,2,4,69,14,0,3,2672,13,16,67,90,57364,123,214,2,0,62320,9,0,5565,0,4,33,0,17,0,45960,0,0,0,1,9192,12,55,291,46,4,0,1855,1,0,157624,56,16,5,66574,0,0,10475,158,62,3088,0,10,0,5730256,0,89,4,53,1073,0,0,0,16,0,8,1228,49,3066,340891346,130774264
borrow array from storage + create new account,15250,6231,1,994,189,2361,436,1,0,310,0,51778,2,496,3,566,689,0,1,125,2176,0,2,124,1870,374,0,3,65012,373,436,1808,2370,11,3183,5853,12,0,1358995,189,0,149210,0,44,573,0,17,0,141440,2176,2176,0,1,28288,372,1435,7554,1246,124,0,50996,1,0,32652,1316,436,65,6557,0,0,281924,4237,1262,2230,0,310,0,1462928,0,2369,124,1313,28555,0,0,0,75,0,8,31891,1309,2178,257967630,55382864
create new account + float,20542,44821,0,7104,1339,17231,3306,280,0,2740,700,379475,2,3376,72,4016,5417,0,1,1194,0,0,2,1054,15469,3444,0,2,454026,3372,3026,14977,17520,71,25740,43891,72,0,9698456,1339,0,1117790,0,284,4301,0,17,0,0,0,0,0,70,0,2532,10623,59014,8936,844,140,378154,1,0,41004,10695,3446,705,20555,280,0,2105224,31935,9718,234,350,2252,0,1314320,0,17519,914,9993,216793,0,0,0,502,70,491184,245575,9289,2,341353739,129399824
convert int to string,161484,231,0,34,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,2,4,68,15,0,1,1058292,12,16,67,90,1,121,211,2,0,46254,9,0,5442,0,4,29,0,17,0,0,0,0,0,0,0,12,50,278,46,4,0,1819,1,0,161480,54,16,5,19,0,0,10239,155,54,161503,0,10,0,11626496,0,89,4,53,1047,0,0,0,9,0,0,1196,49,2,737589164,239732808
string toLower + reference tx,246396,231,0,35,9,81,16,0,0,10,0,1888,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,2,101640,12,16,67,90,1,121,211,2,0,46323,9,0,5477,0,4,31,0,17,0,0,0,0,0,0,0,12,52,281,46,4,0,1829,1,0,296127,55,16,5,49754,0,0,10306,155,57,49759,0,10,0,15768976,0,89,4,53,1051,0,0,0,12,0,0,1203,49,2,810769636,215459208
array append,20161,231,0,34,9,81,16,0,0,10,0,1874,4,16,2,26,26,0,1,4,0,0,20158,4,69,14,0,1,2166,12,16,67,90,1,121,211,2,0,46265,9,0,5452,0,4,29,0,17,0,60468,0,0,0,0,20156,12,50,277,46,4,0,1822,1,0,120937,54,16,5,20175,0,0,10256,155,55,20180,0,10,0,1612488,0,89,4,53,1047,0,0,0,11,0,0,1199,49,2,147346420,38149584
get account and get available balance + get signer vault,4685,80631,0,12898,2421,30633,5644,0,0,4030,0,670014,2,6448,2,7262,8870,0,1,1613,3069,0,2,1612,24190,4839,804,2,854125,4837,5644,23384,30642,3218,41127,75788,8552,0,17902358,2421,1206,1930683,0,17908,7267,0,8057,2413,0,3069,3873,0,1,0,4836,18544,97569,16126,1612,0,660314,10414,0,12572,16939,5644,809,15148,0,1206,3648057,54828,16137,15153,0,4030,0,202864,402,30641,1612,16937,369292,0,0,1206,816,0,77208,412059,16933,3875,522779848,67659440
get account and get available balance,135,5431,0,866,165,2057,380,0,0,270,0,45083,2,432,2,494,597,0,1,108,26,0,2,108,1629,327,52,1,56220,324,380,1575,2066,209,2774,5099,210,0,1198524,165,78,129960,0,472,497,0,537,156,0,26,78,0,0,0,324,1246,6571,1086,108,0,44409,157,0,469,1146,380,57,825,0,78,245520,3691,1094,830,0,270,0,2088,26,2065,108,1145,24864,0,0,78,61,0,4992,27769,1141,80,33486205,9948288
array append,10785,231,0,34,9,81,16,0,0,10,0,1874,4,16,2,26,26,0,1,4,0,0,10782,4,69,14,0,1,2166,12,16,67,90,1,121,211,2,0,46265,9,0,5452,0,4,29,0,17,0,32340,0,0,0,0,10780,12,50,277,46,4,0,1822,1,0,64681,54,16,5,10799,0,0,10256,155,55,10804,0,10,0,862408,0,89,4,53,1047,0,0,0,11,0,0,1199,49,2,79417300,39180944
reference tx + path,210637,231,0,34,9,81,16,0,0,10,0,1889,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,2,2246,13,16,66,90,1,120,212,2,0,188477,9,0,5477,0,4,31,0,17,0,0,0,0,0,0,0,12,52,281,46,4,0,1830,1,0,246167,55,16,5,35553,0,0,10309,156,57,24,0,10,0,13480400,0,89,4,53,1052,0,0,0,12,0,0,1203,49,35536,681776304,156211280
get signer receiver + bool,176171,231,0,34,9,81,16,0,0,10,0,1896,2,16,2,26,27,0,1,5,2007,0,2,5,70,14,2,2,2287,13,16,69,90,6,123,212,8030,0,83271,9,2009,5520,0,16060,31,0,17,5,0,2007,2009,0,1,0,12,53,283,46,4,0,1840,4017,0,184193,55,16,5,89104,2,2009,10382,156,58,4038,0,10,0,5701456,2007,89,4,53,1060,0,0,0,12,0,40,1220,49,2011,310190215,139105992
get public account,110897,231,0,34,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,2,4,69,15,0,1,2166,12,16,67,90,1,121,211,110894,0,46269,9,0,5443,0,221788,29,0,17,0,0,0,0,0,0,0,12,50,279,46,4,0,1820,1,0,221785,54,16,5,19,0,0,10241,155,54,110916,0,10,0,7097096,0,89,4,53,1047,0,0,0,9,0,0,1196,49,2,616322382,375128920
float + load and save empty string on signers address,42114,231,0,35,9,81,16,0,0,10,0,1895,2,16,2,26,26,0,1,4,6434,0,6436,4,71,16,0,2,2290,14,16,68,90,1,122,212,2,0,162681,9,0,5515,0,4,31,0,17,0,0,0,0,0,0,0,12,53,285,46,4,0,1841,1,0,103516,55,16,5,35691,0,0,10378,156,57,12892,0,12,0,2694800,0,89,4,53,1060,0,0,0,12,0,856128,1216,49,12870,146889625,111238032
bool + reference tx,131022,231,0,34,9,81,16,0,0,10,0,1890,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,2,2246,12,16,66,90,1,120,211,2,0,46329,9,0,5475,0,4,31,0,17,0,0,0,0,0,0,0,12,53,281,46,4,0,1829,1,0,131018,55,16,5,31620,2,0,10305,155,57,24,0,10,0,6362576,0,89,4,53,1049,0,0,0,12,0,0,1201,49,2,322123864,89647776
path + get account and get balance,96327,138460,0,21951,4132,53246,10215,868,0,8473,2170,1172388,2,10432,219,12395,16735,0,1,3693,217,0,2,3259,47809,10648,434,2,1402901,10429,9347,46288,54123,1954,79544,135620,1738,0,30555597,4132,651,3453836,0,4127,13268,0,10216,1302,0,217,651,0,217,0,7824,32819,182346,27605,2608,434,1168426,1303,0,192427,33039,10649,2175,103067,868,651,6504706,98674,30003,10874,1085,6954,0,6136784,217,54122,2825,30867,669850,0,0,217,1531,217,15624,758754,28693,96323,1161181243,209882920
bitwise,14335,231,0,34,9,81,16,0,0,10,0,1880,2,16,2,26,26,0,1,4,0,0,2,4,68,14,0,1,2246,12,16,66,90,1,120,213,2,0,46291,9,0,5454,0,4,29,0,17,0,0,0,0,0,0,0,12,51,277,46,4,0,1825,1,0,28661,54,16,5,14349,0,0,10265,157,55,24,0,10,0,917128,0,89,6,53,1047,0,0,0,11,0,343920,1195,49,2,50537294,24908928
string toLower + address,55030,231,0,35,9,81,16,0,0,10,0,1893,2,16,2,26,27,0,1,4,0,0,2,4,68,14,0,2,23996,12,16,67,90,44112,121,212,2,0,46349,9,0,5488,0,4,31,0,17,0,0,0,0,0,0,0,12,52,281,46,4,0,1833,1,0,110050,55,16,5,55043,0,0,10328,156,58,10937,0,10,0,3521552,0,89,4,53,1053,0,0,0,13,0,0,1205,49,2,184580546,41579664
create new account,344,203631,0,32578,6111,77373,14254,0,0,10180,0,1692129,2,16288,2,18332,22400,0,1,4072,0,0,2,4072,61089,12218,0,1,2115492,12216,14254,59053,77382,340,103854,191407,341,0,44153572,6111,0,4874845,0,1360,18335,0,17,0,0,0,0,0,0,0,12216,46832,246394,40726,4072,0,1667668,1,0,340,42768,14254,2039,358,0,0,9212070,138467,40735,1041,0,10180,0,21704,0,77381,4072,42767,932620,0,0,0,2043,0,0,1040571,42763,2,1221525661,342652384
add and remove key to/from account + iteration,21952,231,0,36,9,81,16,0,0,10,0,1917,3,16,3,26,28,0,1,4,0,0,20902,4,71,17,0,3,2319,12,16,70,90,1,124,212,2,0,46523,9,0,5564,1,4,32,0,17,0,279863,0,0,0,0,2511,12,54,289,46,4,0,1854,1,0,85485,57,16,5,21546,0,0,10466,156,60,21552,0,10,0,1397880,0,89,4,53,1067,0,0,0,16,0,45844,1226,49,2,360484416,121185152
get account and get storage used,27545,231,0,34,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,2,4,69,15,0,1,2166,12,16,67,90,1,122,211,27542,0,46280,9,0,5446,0,55084,29,0,17,0,0,0,0,0,0,0,12,50,279,46,4,0,1821,1,0,55081,54,16,5,19,0,0,10246,155,54,27564,0,10,0,1762568,0,89,4,53,1048,0,0,0,9,0,220320,1197,49,2,155815085,260244288
reference tx,410119,231,0,34,9,81,16,0,0,10,0,1870,2,16,2,26,25,0,1,4,0,0,2,4,68,14,0,1,2246,12,16,66,90,1,120,211,2,0,46242,9,0,5434,0,4,29,0,17,0,0,0,0,0,0,0,12,50,277,46,4,0,1817,1,0,410115,54,16,5,19,0,0,10225,155,54,24,0,10,0,26247304,0,89,4,53,1044,0,0,0,9,0,0,1193,49,2,1320251921,245046536
mint NFT + get public account,70508,231,1,34,9,81,16,0,0,10,0,1886,2,16,2,26,25,0,1,4,0,0,14282,4,69,16,0,2,2166,12,16,68,90,4,122,211,84786,0,165435,9,0,5481,0,174334,31,0,17,2,34047228,0,0,0,0,4760,12,52,284,46,4,0,1830,4762,0,164806,55,16,5,23819,0,0,10312,155,56,70529,0,10,0,4588304,0,89,4,53,1053,0,0,4760,12,0,114256,1205,49,2,35301037722,375008728
get signer address,163672,231,0,34,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,2,4,68,15,0,1,2166,12,16,66,90,1,121,211,2,0,46258,9,0,5439,0,4,29,0,17,0,0,0,0,0,0,0,12,50,278,46,4,0,1819,1,0,163668,54,16,5,19,0,0,10235,155,54,24,0,10,0,10474696,0,89,4,53,1046,0,0,0,9,0,0,1194,49,2,527667962,172310864
convert int to string and concatenate it,1485,231,0,35,9,81,16,0,0,10,0,1871,2,16,2,26,25,0,1,4,0,0,2,4,69,15,0,1,16762,12,16,68,90,1,122,211,2,0,46259,9,0,5449,0,4,29,0,17,0,0,0,0,0,0,0,12,50,278,46,4,0,1821,1,0,2961,54,16,5,19,0,0,10250,155,54,2984,0,10,0,106568,0,89,4,53,1049,0,0,0,9,0,0,1199,49,2,8814859,4927816
borrow array from storage + load and save long string on signers address,97176,231,1,35,9,81,16,1,0,10,0,1918,2,16,3,26,28,0,1,5,54598,0,47505,4,72,16,0,3,2835,15,16,69,90,1,125,214,2,0,937572,9,0,5595,0,4,33,0,17,0,461175,7095,7095,0,1,92235,12,55,295,46,4,0,1863,1,0,343942,56,16,5,21304,0,0,10528,158,61,102125,0,10,0,7808048,0,89,4,53,1082,0,0,0,15,0,8,1242,49,102103,890763267,365158392
get account and get balance + bool,108508,98329,0,15588,2935,37811,7254,616,0,6016,1540,832567,2,7408,156,8804,11884,0,1,2622,154,0,2,2314,33949,7561,308,2,996236,7404,6638,32869,38436,1387,56486,96307,1234,0,21426490,2935,462,2452701,0,2930,9425,0,7255,924,0,154,462,0,154,0,5556,23307,129489,19604,1852,308,829737,925,0,108812,23463,7562,1545,59275,618,462,4619238,70071,21309,7724,770,4938,0,3467152,154,38435,2006,21921,475681,0,0,154,1090,154,11088,538819,20377,464,775823703,130156144
copy array from storage + string toLower,14125,231,1,35,9,81,16,1,0,10,0,1917,2,16,3,26,29,0,1,4,1148,0,2,4,69,14,0,3,14838,13,16,68,90,1,124,213,2,0,52733,9,0,5568,0,4,33,0,17,0,17220,0,0,0,1,3444,12,55,291,46,4,0,1855,1,0,28236,56,16,5,9544,0,0,10478,157,62,7253,0,10,0,1160656,0,89,4,53,1074,0,0,0,15,0,8,1230,49,1150,79878091,34219264
ephemeral ref,3653,231,0,34,9,81,16,0,1,10,0,1881,2,16,2,26,27,0,1,5,0,0,2,4,68,14,0,1,2166,12,16,66,90,1,120,213,2,0,46297,9,0,5459,0,4,29,0,17,0,0,0,3648,0,0,0,12,50,278,46,4,0,1826,1,0,14593,54,16,5,7315,0,0,10275,157,56,24,0,10,3648,233480,0,89,5,53,1049,0,0,0,10,0,29184,1198,49,2,13801041,9761720
